C = 
17.8	14.6	9.6	4.8	4.6	13	17.8	2.4	9.8	7.6	14.4	15	19.6	6.8	15	17.8	17.8	14.6	9.6	4.8	4.6	13	17.8	2.4	9.8	7.6	14.4	15	19.6	6.8	15	17.8	
17.8	14.6	9.6	4.8	4.6	13	17.8	2.4	9.8	7.6	14.4	15	19.6	6.8	15	17.8	17.8	14.6	9.6	4.8	4.6	13	17.8	2.4	9.8	7.6	14.4	15	19.6	6.8	15	17.8	
17.8	14.6	9.6	4.8	4.6	13	17.8	2.4	9.8	7.6	14.4	15	19.6	6.8	15	17.8	17.8	14.6	9.6	4.8	4.6	13	17.8	2.4	9.8	7.6	14.4	15	19.6	6.8	15	17.8	
######################################################
D = 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
######################################################
E = 
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	1696.34	1391.38	914.88	457.44	438.38	1238.9	1696.34	228.72	933.94	724.28	1372.32	1429.5	1867.88	648.04	1429.5	1696.34	
######################################################
This Operation Can't Be Made Because [ B ] Can't Be Inverted
######################################################
G = 
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
